,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,day_of_week,last_updated_hour,time_interval,bike_uptime,dock_uptime,altitude,availableBikes,availableDocks,city,id,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,statusKey,statusValue,testStation,totalDocks
2696,0.0,2980,2980,2980,4580403587653,14918,621,41081,0,41,8481,31900,29800,0.873489932885906,1.0,,1.0,17.0,,3530.0,,2018-11-25 10:24:59 AM,40.7787185,,-73.9145645,,Crescent St & Ditmars Blvd,,Crescent St & Ditmars Blvd,1.0,In Service,False,19.0
2697,0.0,240,240,240,368897576794,581,48,3931,0,0,480,4200,2400,0.725,1.0,,1.0,17.0,,3530.0,,2018-11-25 10:24:59 AM,40.7787185,,-73.9145645,,Crescent St & Ditmars Blvd,,Crescent St & Ditmars Blvd,1.0,In Service,False,19.0
2698,0.0,359,359,359,551796500903,2709,71,4041,0,12,720,2872,3590,0.9610027855153204,1.0,,1.0,17.0,,3530.0,,2018-11-25 10:24:59 AM,40.7787185,,-73.9145645,,Crescent St & Ditmars Blvd,,Crescent St & Ditmars Blvd,1.0,In Service,False,19.0
2699,0.0,720,720,720,1106678086427,4184,72,9424,0,15,3957,10453,7200,0.9666666666666667,1.0,,1.0,17.0,,3530.0,,2018-11-25 10:24:59 AM,40.7787185,,-73.9145645,,Crescent St & Ditmars Blvd,,Crescent St & Ditmars Blvd,1.0,In Service,False,19.0
2700,0.0,2980,2980,2980,4580404711977,38914,4324,23854,48,275,8481,31900,29800,0.9919463087248322,0.9130872483221476,,18.0,7.0,,3531.0,,2018-11-25 10:22:25 AM,40.8125511,,-73.9492286,,Frederick Douglass Blvd & W 129 St,,Frederick Douglass Blvd & W 129 St,1.0,In Service,False,27.0
2701,0.0,240,240,240,368897969410,2623,418,2360,23,11,480,4200,2400,1.0,0.9666666666666667,,18.0,7.0,,3531.0,,2018-11-25 10:22:25 AM,40.8125511,,-73.9492286,,Frederick Douglass Blvd & W 129 St,,Frederick Douglass Blvd & W 129 St,1.0,In Service,False,27.0
2702,0.0,359,359,359,551795855375,5500,578,2039,0,106,720,2872,3590,1.0,0.8022284122562674,,18.0,7.0,,3531.0,,2018-11-25 10:22:25 AM,40.8125511,,-73.9492286,,Frederick Douglass Blvd & W 129 St,,Frederick Douglass Blvd & W 129 St,1.0,In Service,False,27.0
2703,0.0,720,720,720,1106678641136,8731,394,6898,1,19,3957,10453,7200,0.9972222222222222,0.9944444444444445,,18.0,7.0,,3531.0,,2018-11-25 10:22:25 AM,40.8125511,,-73.9492286,,Frederick Douglass Blvd & W 129 St,,Frederick Douglass Blvd & W 129 St,1.0,In Service,False,27.0
2704,0.0,2980,2980,2980,4580405747397,32047,1419,46994,0,50,8481,31900,29800,0.9419463087248322,0.9865771812080537,,4.0,22.0,,3532.0,,2018-11-25 10:25:13 AM,40.78145,,-73.9183302,,Ditmars Blvd & 19 St,,Ditmars Blvd & 19 St,1.0,In Service,False,27.0
2705,0.0,240,240,240,368898000916,1167,81,5232,0,1,480,4200,2400,0.8416666666666667,0.9958333333333333,,4.0,22.0,,3532.0,,2018-11-25 10:25:13 AM,40.78145,,-73.9183302,,Ditmars Blvd & 19 St,,Ditmars Blvd & 19 St,1.0,In Service,False,27.0
2706,0.0,359,359,359,551796260859,5974,187,3532,0,40,720,2872,3590,1.0,0.9665738161559888,,4.0,22.0,,3532.0,,2018-11-25 10:25:13 AM,40.78145,,-73.9183302,,Ditmars Blvd & 19 St,,Ditmars Blvd & 19 St,1.0,In Service,False,27.0
2707,0.0,720,720,720,1106678294732,9413,477,9550,0,11,3957,10453,7200,1.0,1.0,,4.0,22.0,,3532.0,,2018-11-25 10:25:13 AM,40.78145,,-73.9183302,,Ditmars Blvd & 19 St,,Ditmars Blvd & 19 St,1.0,In Service,False,27.0
2708,0.0,2980,2980,2980,4580408623333,32544,4283,64492,1,68,8481,31900,29800,0.9728187919463087,0.9966442953020134,,10.0,23.0,,3533.0,,2018-11-25 10:22:23 AM,40.8114323,,-73.9518776,,St. Nicholas Ave & W 126 St,,St. Nicholas Ave & W 126 St,1.0,In Service,False,34.0
2709,0.0,240,240,240,368898132971,3003,350,4807,0,6,480,4200,2400,1.0,1.0,,10.0,23.0,,3533.0,,2018-11-25 10:22:23 AM,40.8114323,,-73.9518776,,St. Nicholas Ave & W 126 St,,St. Nicholas Ave & W 126 St,1.0,In Service,False,34.0
2710,0.0,359,359,359,551796671765,4185,506,7515,0,17,720,2872,3590,0.9498607242339833,1.0,,10.0,23.0,,3533.0,,2018-11-25 10:22:23 AM,40.8114323,,-73.9518776,,St. Nicholas Ave & W 126 St,,St. Nicholas Ave & W 126 St,1.0,In Service,False,34.0
2711,0.0,720,720,720,1106679029104,5254,963,18260,3,29,3957,10453,7200,0.8833333333333333,1.0,,10.0,23.0,,3533.0,,2018-11-25 10:22:23 AM,40.8114323,,-73.9518776,,St. Nicholas Ave & W 126 St,,St. Nicholas Ave & W 126 St,1.0,In Service,False,34.0
2712,0.0,2873,2874,2874,4414424787413,62623,3611,45774,0,152,8099,30769,28770,0.9881821341675356,0.9183176920403198,,33.0,6.0,,3534.0,,2018-11-25 10:22:34 AM,40.805159,,-73.954692,,Frederick Douglass Blvd & W 117 St,,Frederick Douglass Blvd & W 117 St,1.0,In Service,False,39.0
2713,0.0,230,230,230,351992876105,2809,263,5859,0,1,450,4024,2300,0.9521739130434783,0.9956521739130435,,33.0,6.0,,3534.0,,2018-11-25 10:22:34 AM,40.805159,,-73.954692,,Frederick Douglass Blvd & W 117 St,,Frederick Douglass Blvd & W 117 St,1.0,In Service,False,39.0
2714,0.0,341,341,341,524132443869,8226,388,4685,0,2,648,2728,3410,1.0,0.9472140762463344,,33.0,6.0,,3534.0,,2018-11-25 10:22:34 AM,40.805159,,-73.954692,,Frederick Douglass Blvd & W 117 St,,Frederick Douglass Blvd & W 117 St,1.0,In Service,False,39.0
2715,0.0,720,720,720,1106679772870,17651,782,9647,0,66,3957,10453,7200,0.9930555555555556,0.95,,33.0,6.0,,3534.0,,2018-11-25 10:22:34 AM,40.805159,,-73.954692,,Frederick Douglass Blvd & W 117 St,,Frederick Douglass Blvd & W 117 St,1.0,In Service,False,39.0
2716,0.0,2980,2980,2980,4580405654521,24439,1708,54282,0,43,8481,31900,29800,0.9473154362416107,1.0,,0.0,26.0,,3535.0,,2018-11-25 10:24:24 AM,40.804038,,-73.945925,,Mt Morris Park W & W 120 St,,Mt Morris Park W & W 120 St,1.0,In Service,False,27.0
2717,0.0,240,240,240,368897748650,1055,123,5289,3,5,480,4200,2400,0.8083333333333333,1.0,,0.0,26.0,,3535.0,,2018-11-25 10:24:24 AM,40.804038,,-73.945925,,Mt Morris Park W & W 120 St,,Mt Morris Park W & W 120 St,1.0,In Service,False,27.0
2718,0.0,359,359,359,551795932403,4037,176,5475,0,18,720,2872,3590,1.0,1.0,,0.0,26.0,,3535.0,,2018-11-25 10:24:24 AM,40.804038,,-73.945925,,Mt Morris Park W & W 120 St,,Mt Morris Park W & W 120 St,1.0,In Service,False,27.0
2719,0.0,720,720,720,1106678912300,5203,256,13981,0,0,3957,10453,7200,0.8888888888888888,1.0,,0.0,26.0,,3535.0,,2018-11-25 10:24:24 AM,40.804038,,-73.945925,,Mt Morris Park W & W 120 St,,Mt Morris Park W & W 120 St,1.0,In Service,False,27.0
2720,0.0,2980,2980,2980,4580406653623,24352,1826,101961,1,48,8481,31900,29800,0.7218120805369127,1.0,,22.0,21.0,,3536.0,,2018-11-25 10:21:39 AM,40.8082,,-73.9641,,W 116 St & Broadway,,W 116 St & Broadway,1.0,In Service,False,43.0
2721,0.0,240,240,240,368898394596,3284,122,6914,0,3,480,4200,2400,0.9041666666666667,1.0,,22.0,21.0,,3536.0,,2018-11-25 10:21:39 AM,40.8082,,-73.9641,,W 116 St & Broadway,,W 116 St & Broadway,1.0,In Service,False,43.0
2722,0.0,359,359,359,551796468311,3580,168,11689,0,29,720,2872,3590,0.7883008356545961,1.0,,22.0,21.0,,3536.0,,2018-11-25 10:21:39 AM,40.8082,,-73.9641,,W 116 St & Broadway,,W 116 St & Broadway,1.0,In Service,False,43.0
2723,0.0,720,720,720,1106678975290,4913,410,25637,0,6,3957,10453,7200,0.75,1.0,,22.0,21.0,,3536.0,,2018-11-25 10:21:39 AM,40.8082,,-73.9641,,W 116 St & Broadway,,W 116 St & Broadway,1.0,In Service,False,43.0
2724,0.0,2980,2980,2980,4580406078501,13105,1229,72086,0,11,8481,31900,29800,0.8493288590604027,1.0,,27.0,0.0,,3537.0,,2018-11-25 10:23:04 AM,40.6809741,,-73.9710097,,Carlton Ave & Dean St,,Carlton Ave & Dean St,1.0,In Service,False,29.0
2725,0.0,240,240,240,368897721393,468,103,6389,0,0,480,4200,2400,0.7833333333333333,1.0,,27.0,0.0,,3537.0,,2018-11-25 10:23:04 AM,40.6809741,,-73.9710097,,Carlton Ave & Dean St,,Carlton Ave & Dean St,1.0,In Service,False,29.0
2726,0.0,359,359,359,551795643283,2145,155,8111,0,0,720,2872,3590,1.0,1.0,,27.0,0.0,,3537.0,,2018-11-25 10:23:04 AM,40.6809741,,-73.9710097,,Carlton Ave & Dean St,,Carlton Ave & Dean St,1.0,In Service,False,29.0
2727,0.0,720,720,720,1106678846477,3972,275,16633,0,6,3957,10453,7200,0.8722222222222222,1.0,,27.0,0.0,,3537.0,,2018-11-25 10:23:04 AM,40.6809741,,-73.9710097,,Carlton Ave & Dean St,,Carlton Ave & Dean St,1.0,In Service,False,29.0
2728,0.0,2980,2979,2979,4580406673639,27990,3559,102551,0,36,8481,31900,29800,0.7976510067114094,1.0,,24.0,18.0,,3538.0,,2018-11-25 10:21:44 AM,40.802692,,-73.96295,,W 110 St & Amsterdam Ave,,W 110 St & Amsterdam Ave,1.0,In Service,False,45.0
2729,0.0,240,240,240,368898065908,1839,265,8696,0,0,480,4200,2400,0.8,1.0,,24.0,18.0,,3538.0,,2018-11-25 10:21:44 AM,40.802692,,-73.96295,,W 110 St & Amsterdam Ave,,W 110 St & Amsterdam Ave,1.0,In Service,False,45.0
2730,0.0,359,359,359,551796310489,5547,462,10146,0,0,720,2872,3590,0.9108635097493036,1.0,,24.0,18.0,,3538.0,,2018-11-25 10:21:44 AM,40.802692,,-73.96295,,W 110 St & Amsterdam Ave,,W 110 St & Amsterdam Ave,1.0,In Service,False,45.0
2731,0.0,720,720,720,1106679094753,5064,949,26387,0,16,3957,10453,7200,0.8041666666666667,1.0,,24.0,18.0,,3538.0,,2018-11-25 10:21:44 AM,40.802692,,-73.96295,,W 110 St & Amsterdam Ave,,W 110 St & Amsterdam Ave,1.0,In Service,False,45.0
2732,0.0,2980,2980,2980,4446679539862,30820,2684,90267,628,19,8481,31900,29800,0.612751677852349,0.9412751677852349,,30.0,12.0,,3539.0,,2018-11-25 10:21:19 AM,40.8067581,,-73.9607082,,W 116 St & Amsterdam Ave,,W 116 St & Amsterdam Ave,1.0,In Service,False,43.0
2733,0.0,240,239,239,368898428986,5485,395,4197,243,3,480,4200,2400,0.9291666666666667,0.9041666666666667,,30.0,12.0,,3539.0,,2018-11-25 10:21:19 AM,40.8067581,,-73.9607082,,W 116 St & Amsterdam Ave,,W 116 St & Amsterdam Ave,1.0,In Service,False,43.0
2734,0.0,359,359,359,551795567005,3904,251,11282,0,0,720,2872,3590,0.6155988857938719,1.0,,30.0,12.0,,3539.0,,2018-11-25 10:21:19 AM,40.8067581,,-73.9607082,,W 116 St & Amsterdam Ave,,W 116 St & Amsterdam Ave,1.0,In Service,False,43.0
2735,0.0,720,720,720,976025304965,4608,478,20209,2010,15,3957,10453,7200,0.5680555555555555,0.8166666666666667,,30.0,12.0,,3539.0,,2018-11-25 10:21:19 AM,40.8067581,,-73.9607082,,W 116 St & Amsterdam Ave,,W 116 St & Amsterdam Ave,1.0,In Service,False,43.0
2736,0.0,2980,2980,2980,4580404012743,32267,2237,69796,0,45,8481,31900,29800,0.9812080536912752,0.991275167785235,,29.0,6.0,,3540.0,,2018-11-25 10:22:41 AM,40.81,,-73.9551508,,Morningside Ave & W 123 St,,Morningside Ave & W 123 St,1.0,In Service,False,35.0
2737,0.0,240,240,240,368897968006,2890,165,5345,0,0,480,4200,2400,0.9875,0.9916666666666667,,29.0,6.0,,3540.0,,2018-11-25 10:22:41 AM,40.81,,-73.9551508,,Morningside Ave & W 123 St,,Morningside Ave & W 123 St,1.0,In Service,False,35.0
2738,0.0,359,359,359,551795350291,3321,239,9005,0,0,720,2872,3590,1.0,1.0,,29.0,6.0,,3540.0,,2018-11-25 10:22:41 AM,40.81,,-73.9551508,,Morningside Ave & W 123 St,,Morningside Ave & W 123 St,1.0,In Service,False,35.0
2739,0.0,720,720,720,1106677984885,7855,594,16751,0,5,3957,10453,7200,0.9736111111111111,1.0,,29.0,6.0,,3540.0,,2018-11-25 10:22:41 AM,40.81,,-73.9551508,,Morningside Ave & W 123 St,,Morningside Ave & W 123 St,1.0,In Service,False,35.0
2740,0.0,2980,2980,2980,4580405439943,50710,4317,60556,1,26,8481,31900,29800,0.9902684563758389,0.9620805369127516,,36.0,2.0,,3541.0,,2018-11-25 10:23:18 AM,40.813358,,-73.956461,,Amsterdam Ave & W 125 St,,Amsterdam Ave & W 125 St,1.0,In Service,False,39.0
2741,0.0,240,240,240,368897939025,4311,324,4677,0,6,480,4200,2400,1.0,0.9875,,36.0,2.0,,3541.0,,2018-11-25 10:23:18 AM,40.813358,,-73.956461,,Amsterdam Ave & W 125 St,,Amsterdam Ave & W 125 St,1.0,In Service,False,39.0
2742,0.0,359,359,359,551796202369,6306,480,7155,0,0,720,2872,3590,1.0,0.9442896935933147,,36.0,2.0,,3541.0,,2018-11-25 10:23:18 AM,40.813358,,-73.956461,,Amsterdam Ave & W 125 St,,Amsterdam Ave & W 125 St,1.0,In Service,False,39.0
2743,0.0,720,720,720,1106678526235,11661,1074,15028,0,4,3957,10453,7200,0.9875,1.0,,36.0,2.0,,3541.0,,2018-11-25 10:23:18 AM,40.813358,,-73.956461,,Amsterdam Ave & W 125 St,,Amsterdam Ave & W 125 St,1.0,In Service,False,39.0
2744,0.0,2980,2980,2980,4580406192303,23317,893,62210,0,21,8481,31900,29800,0.7704697986577181,0.9875838926174496,,17.0,12.0,,3542.0,,2018-11-25 10:22:15 AM,40.8086249,,-73.9596214,,Amsterdam Ave & W 119 St,,Amsterdam Ave & W 119 St,1.0,In Service,False,29.0
2745,0.0,240,240,240,368898293547,3728,83,3149,0,5,480,4200,2400,0.9208333333333333,0.9958333333333333,,17.0,12.0,,3542.0,,2018-11-25 10:22:15 AM,40.8086249,,-73.9596214,,Amsterdam Ave & W 119 St,,Amsterdam Ave & W 119 St,1.0,In Service,False,29.0
2746,0.0,359,359,359,551795931003,2412,54,7945,0,18,720,2872,3590,0.7604456824512534,1.0,,17.0,12.0,,3542.0,,2018-11-25 10:22:15 AM,40.8086249,,-73.9596214,,Amsterdam Ave & W 119 St,,Amsterdam Ave & W 119 St,1.0,In Service,False,29.0
2747,0.0,720,720,720,1106677723665,4515,144,16221,0,1,3957,10453,7200,0.7152777777777778,1.0,,17.0,12.0,,3542.0,,2018-11-25 10:22:15 AM,40.8086249,,-73.9596214,,Amsterdam Ave & W 119 St,,Amsterdam Ave & W 119 St,1.0,In Service,False,29.0
2748,0.0,2980,2980,2980,4580401609789,22254,1501,80545,0,22,8481,31900,29800,0.87751677852349,1.0,,6.0,28.0,,3543.0,,2018-11-25 10:24:14 AM,40.81028506306003,,-73.95736455917358,,Morningside Dr & Amsterdam Ave,,Morningside Dr & Amsterdam Ave,1.0,In Service,False,35.0
2749,0.0,240,240,240,368897472309,2272,96,6032,0,0,480,4200,2400,0.875,1.0,,6.0,28.0,,3543.0,,2018-11-25 10:24:14 AM,40.81028506306003,,-73.95736455917358,,Morningside Dr & Amsterdam Ave,,Morningside Dr & Amsterdam Ave,1.0,In Service,False,35.0
2750,0.0,359,359,359,551794834129,3346,182,9037,0,19,720,2872,3590,0.9164345403899722,1.0,,6.0,28.0,,3543.0,,2018-11-25 10:24:14 AM,40.81028506306003,,-73.95736455917358,,Morningside Dr & Amsterdam Ave,,Morningside Dr & Amsterdam Ave,1.0,In Service,False,35.0
2751,0.0,720,720,720,1106677091921,3310,316,21574,0,1,3957,10453,7200,0.8097222222222222,1.0,,6.0,28.0,,3543.0,,2018-11-25 10:24:14 AM,40.81028506306003,,-73.95736455917358,,Morningside Dr & Amsterdam Ave,,Morningside Dr & Amsterdam Ave,1.0,In Service,False,35.0
2752,0.0,2980,2980,2980,4580406186130,19194,266,61000,0,41,8481,31900,29800,0.8486577181208054,1.0,,16.0,11.0,,3544.0,,2018-11-25 10:21:15 AM,40.6804836,,-73.9646795,,Underhill Ave & Pacific St,,Underhill Ave & Pacific St,1.0,In Service,False,27.0
2753,0.0,240,240,240,368897656806,419,2,6059,0,1,480,4200,2400,0.5166666666666667,1.0,,16.0,11.0,,3544.0,,2018-11-25 10:21:15 AM,40.6804836,,-73.9646795,,Underhill Ave & Pacific St,,Underhill Ave & Pacific St,1.0,In Service,False,27.0
2754,0.0,359,359,359,551795646406,4124,36,5533,0,0,720,2872,3590,1.0,1.0,,16.0,11.0,,3544.0,,2018-11-25 10:21:15 AM,40.6804836,,-73.9646795,,Underhill Ave & Pacific St,,Underhill Ave & Pacific St,1.0,In Service,False,27.0
2755,0.0,720,720,720,1106678702443,3082,75,16283,0,3,3957,10453,7200,0.7513888888888889,1.0,,16.0,11.0,,3544.0,,2018-11-25 10:21:15 AM,40.6804836,,-73.9646795,,Underhill Ave & Pacific St,,Underhill Ave & Pacific St,1.0,In Service,False,27.0
2756,0.0,2980,2980,2980,4580404485459,16474,808,81057,1,57,8481,31900,29800,0.8899328859060402,0.9979865771812081,,22.0,10.0,,3545.0,,2018-11-25 10:25:04 AM,40.8120562,,-73.9612547,,Broadway & W 122 St,,Broadway & W 122 St,1.0,In Service,False,33.0
2757,0.0,240,240,240,368898131938,1581,47,6292,0,2,480,4200,2400,0.9416666666666667,1.0,,22.0,10.0,,3545.0,,2018-11-25 10:25:04 AM,40.8120562,,-73.9612547,,Broadway & W 122 St,,Broadway & W 122 St,1.0,In Service,False,33.0
2758,0.0,359,359,359,551795806722,2310,53,9484,0,34,720,2872,3590,0.9749303621169917,1.0,,22.0,10.0,,3545.0,,2018-11-25 10:25:04 AM,40.8120562,,-73.9612547,,Broadway & W 122 St,,Broadway & W 122 St,1.0,In Service,False,33.0
2759,0.0,720,720,720,1106678470595,2101,288,21371,0,16,3957,10453,7200,0.8597222222222223,1.0,,22.0,10.0,,3545.0,,2018-11-25 10:25:04 AM,40.8120562,,-73.9612547,,Broadway & W 122 St,,Broadway & W 122 St,1.0,In Service,False,33.0
2760,0.0,2980,2980,2980,4517353851021,6981,488,53511,739,24,8481,31900,29800,0.7194630872483222,0.986241610738255,,2.0,19.0,,3546.0,,2018-11-25 10:23:21 AM,40.6791944,,-73.9587903,,Pacific St & Classon Ave,,Pacific St & Classon Ave,1.0,In Service,False,21.0
2761,0.0,240,240,240,368896878902,207,94,4432,307,0,480,4200,2400,0.2625,1.0,,2.0,19.0,,3546.0,,2018-11-25 10:23:21 AM,40.6791944,,-73.9587903,,Pacific St & Classon Ave,,Pacific St & Classon Ave,1.0,In Service,False,21.0
2762,0.0,359,359,359,551794772079,1271,64,6204,0,0,720,2872,3590,0.9498607242339833,1.0,,2.0,19.0,,3546.0,,2018-11-25 10:23:21 AM,40.6791944,,-73.9587903,,Pacific St & Classon Ave,,Pacific St & Classon Ave,1.0,In Service,False,21.0
2763,0.0,720,720,720,1063621752590,1079,49,12606,798,0,3957,10453,7200,0.6277777777777778,0.9611111111111111,,2.0,19.0,,3546.0,,2018-11-25 10:23:21 AM,40.6791944,,-73.9587903,,Pacific St & Classon Ave,,Pacific St & Classon Ave,1.0,In Service,False,21.0
2764,0.0,2980,2980,2980,4580407975587,48342,6202,67293,343,143,8481,31900,29800,0.9842281879194631,0.9661073825503356,,26.0,15.0,,3547.0,,2018-11-25 10:24:52 AM,40.8143256,,-73.9590255,,Broadway & Moylan Pl,,Broadway & Moylan Pl,1.0,In Service,False,41.0
2765,0.0,240,240,240,368898299839,3032,495,6288,25,12,480,4200,2400,0.9833333333333333,0.9583333333333334,,26.0,15.0,,3547.0,,2018-11-25 10:24:52 AM,40.8143256,,-73.9590255,,Broadway & Moylan Pl,,Broadway & Moylan Pl,1.0,In Service,False,41.0
2766,0.0,359,359,359,551796794793,6415,709,7541,54,41,720,2872,3590,1.0,0.9498607242339833,,26.0,15.0,,3547.0,,2018-11-25 10:24:52 AM,40.8143256,,-73.9590255,,Broadway & Moylan Pl,,Broadway & Moylan Pl,1.0,In Service,False,41.0
2767,0.0,720,720,720,1106679302591,12467,989,16061,3,11,3957,10453,7200,1.0,0.9986111111111111,,26.0,15.0,,3547.0,,2018-11-25 10:24:52 AM,40.8143256,,-73.9590255,,Broadway & Moylan Pl,,Broadway & Moylan Pl,1.0,In Service,False,41.0
2768,0.0,2980,2980,2980,4580406290141,20969,3338,50192,1,57,8481,31900,29800,0.7953020134228188,0.9993288590604027,,2.0,22.0,,3549.0,,2018-11-25 10:21:33 AM,40.678045,,-73.962408,,Grand Ave & Bergen St,,Grand Ave & Bergen St,1.0,In Service,False,25.0
2769,0.0,240,240,240,368897599075,362,216,5422,0,2,480,4200,2400,0.4166666666666667,1.0,,2.0,22.0,,3549.0,,2018-11-25 10:21:33 AM,40.678045,,-73.962408,,Grand Ave & Bergen St,,Grand Ave & Bergen St,1.0,In Service,False,25.0
2770,0.0,359,359,359,551796006025,5008,443,3524,0,36,720,2872,3590,1.0,1.0,,2.0,22.0,,3549.0,,2018-11-25 10:21:33 AM,40.678045,,-73.962408,,Grand Ave & Bergen St,,Grand Ave & Bergen St,1.0,In Service,False,25.0
2771,0.0,720,720,720,1106679026830,3311,699,13990,0,2,3957,10453,7200,0.7486111111111111,1.0,,2.0,22.0,,3549.0,,2018-11-25 10:21:33 AM,40.678045,,-73.962408,,Grand Ave & Bergen St,,Grand Ave & Bergen St,1.0,In Service,False,25.0
2772,0.0,2980,2980,2980,4580403922074,27271,936,40333,0,34,8481,31900,29800,0.9583892617449664,1.0,,6.0,17.0,,3551.0,,2018-11-25 10:25:05 AM,40.795508,,-73.941606,,3 Ave & E 112 St,,3 Ave & E 112 St,1.0,In Service,False,23.0
2773,0.0,240,240,240,368897939302,1954,48,3518,0,0,480,4200,2400,0.9416666666666667,1.0,,6.0,17.0,,3551.0,,2018-11-25 10:25:05 AM,40.795508,,-73.941606,,3 Ave & E 112 St,,3 Ave & E 112 St,1.0,In Service,False,23.0
2774,0.0,359,359,359,551796661131,3984,101,4172,0,25,720,2872,3590,1.0,1.0,,6.0,17.0,,3551.0,,2018-11-25 10:25:05 AM,40.795508,,-73.941606,,3 Ave & E 112 St,,3 Ave & E 112 St,1.0,In Service,False,23.0
2775,0.0,720,720,720,1106676904630,6185,150,10225,0,0,3957,10453,7200,0.8541666666666666,1.0,,6.0,17.0,,3551.0,,2018-11-25 10:25:05 AM,40.795508,,-73.941606,,3 Ave & E 112 St,,3 Ave & E 112 St,1.0,In Service,False,23.0
2776,0.0,2980,2980,2980,4580407241604,22028,2117,92072,3,70,8481,31900,29800,0.7365771812080537,1.0,,15.0,24.0,,3552.0,,2018-11-25 10:24:07 AM,40.805973,,-73.964928,,W 113 St & Broadway,,W 113 St & Broadway,1.0,In Service,False,39.0
2777,0.0,240,240,240,368898340776,2595,208,6557,0,2,480,4200,2400,0.9125,1.0,,15.0,24.0,,3552.0,,2018-11-25 10:24:07 AM,40.805973,,-73.964928,,W 113 St & Broadway,,W 113 St & Broadway,1.0,In Service,False,39.0
2778,0.0,359,359,359,551796653460,4259,197,9545,0,26,720,2872,3590,0.7270194986072424,1.0,,15.0,24.0,,3552.0,,2018-11-25 10:24:07 AM,40.805973,,-73.964928,,W 113 St & Broadway,,W 113 St & Broadway,1.0,In Service,False,39.0
2779,0.0,720,720,720,1106678807575,2817,267,24996,0,0,3957,10453,7200,0.6652777777777777,1.0,,15.0,24.0,,3552.0,,2018-11-25 10:24:07 AM,40.805973,,-73.964928,,W 113 St & Broadway,,W 113 St & Broadway,1.0,In Service,False,39.0
2780,0.0,2980,2980,2980,4580409156527,52707,3612,53941,0,53,8481,31900,29800,0.9593959731543624,0.8993288590604027,,6.0,30.0,,3553.0,,2018-11-25 10:22:53 AM,40.801694,,-73.957145,,Frederick Douglass Blvd & W 112 St,,Frederick Douglass Blvd & W 112 St,1.0,In Service,False,37.0
2781,0.0,240,240,240,368898368700,1630,339,6911,0,7,480,4200,2400,0.775,0.9833333333333333,,6.0,30.0,,3553.0,,2018-11-25 10:22:53 AM,40.801694,,-73.957145,,Frederick Douglass Blvd & W 112 St,,Frederick Douglass Blvd & W 112 St,1.0,In Service,False,37.0
2782,0.0,359,359,359,551796891530,9415,386,3482,0,18,720,2872,3590,1.0,0.8774373259052924,,6.0,30.0,,3553.0,,2018-11-25 10:22:53 AM,40.801694,,-73.957145,,Frederick Douglass Blvd & W 112 St,,Frederick Douglass Blvd & W 112 St,1.0,In Service,False,37.0
2783,0.0,720,720,720,1106679311187,11907,380,14353,0,2,3957,10453,7200,0.9430555555555555,0.9472222222222222,,6.0,30.0,,3553.0,,2018-11-25 10:22:53 AM,40.801694,,-73.957145,,Frederick Douglass Blvd & W 112 St,,Frederick Douglass Blvd & W 112 St,1.0,In Service,False,37.0
2784,0.0,2980,2980,2980,4580393500497,38491,2799,39170,0,33,8481,31900,29800,0.9845637583892617,0.9302013422818792,,3.0,23.0,,3554.0,,2018-11-25 10:23:48 AM,40.7552433,,-73.9485678,,Vernon Blvd & 41 Rd,,Vernon Blvd & 41 Rd,1.0,In Service,False,27.0
2785,0.0,240,240,240,368897341003,3219,227,3034,0,0,480,4200,2400,1.0,0.925,,3.0,23.0,,3554.0,,2018-11-25 10:23:48 AM,40.7552433,,-73.9485678,,Vernon Blvd & 41 Rd,,Vernon Blvd & 41 Rd,1.0,In Service,False,27.0
2786,0.0,359,359,359,551794971828,4754,329,4610,0,0,720,2872,3590,1.0,0.8495821727019499,,3.0,23.0,,3554.0,,2018-11-25 10:23:48 AM,40.7552433,,-73.9485678,,Vernon Blvd & 41 Rd,,Vernon Blvd & 41 Rd,1.0,In Service,False,27.0
2787,0.0,720,720,720,1106676213457,9030,544,9866,0,0,3957,10453,7200,0.9625,0.9777777777777777,,3.0,23.0,,3554.0,,2018-11-25 10:23:48 AM,40.7552433,,-73.9485678,,Vernon Blvd & 41 Rd,,Vernon Blvd & 41 Rd,1.0,In Service,False,27.0
2788,0.0,2980,2980,2980,4580403344690,12320,1496,66644,0,14,8481,31900,29800,0.62751677852349,0.9976510067114094,,17.0,10.0,,3555.0,,2018-11-25 10:22:32 AM,40.751047,,-73.93797,,28 St & 41 Ave,,28 St & 41 Ave,1.0,In Service,False,27.0
2789,0.0,240,240,240,368897978681,2551,101,3828,0,0,480,4200,2400,0.9666666666666667,1.0,,17.0,10.0,,3555.0,,2018-11-25 10:22:32 AM,40.751047,,-73.93797,,28 St & 41 Ave,,28 St & 41 Ave,1.0,In Service,False,27.0
2790,0.0,359,359,359,551794945577,305,155,9233,0,9,720,2872,3590,0.39275766016713093,1.0,,17.0,10.0,,3555.0,,2018-11-25 10:22:32 AM,40.751047,,-73.93797,,28 St & 41 Ave,,28 St & 41 Ave,1.0,In Service,False,27.0
